date,station,station_type,latitude,longitude,pm25_daily_mean,temperature_f,relative_humidity
2022-09-30,Utica-Valley,suburban,43.1,-75.23,8.3,46.3,69.5
2022-10-01,Utica-Valley,suburban,43.1,-75.23,6.9,31.1,65.0
2022-10-02,Utica-Valley,suburban,43.1,-75.23,,35.4,66.5
2022-10-03,Utica-Valley,suburban,43.1,-75.23,,27.5,69.5
2022-10-04,Utica-Valley,suburban,43.1,-75.23,8.9,43.6,57.9
2022-10-05,Utica-Valley,suburban,43.1,-75.23,7.9,31.4,42.2
2022-10-06,Utica-Valley,suburban,43.1,-75.23,4.4,28.5,79.2
2022-10-07,Utica-Valley,suburban,43.1,-75.23,3.9,38.1,72.7
2022-10-08,Utica-Valley,suburban,43.1,-75.23,,24.9,61.8
2022-10-09,Utica-Valley,suburban,43.1,-75.23,3.7,29.3,66.4
2022-10-10,Utica-Valley,suburban,43.1,-75.23,5.9,33.2,75.7
2022-10-11,Utica-Valley,suburban,43.1,-75.23,5.8,36.4,24.2
2022-10-12,Utica-Valley,suburban,43.1,-75.23,4.8,23.3,51.7
2022-10-13,Utica-Valley,suburban,43.1,-75.23,5.8,33.5,60.1
2022-10-14,Utica-Valley,suburban,43.1,-75.23,3.1,33.8,50.9
2022-10-15,Utica-Valley,suburban,43.1,-75.23,3.5,29.6,48.4
2022-10-16,Utica-Valley,suburban,43.1,-75.23,7.4,21.3,69.6
2022-10-17,Utica-Valley,suburban,43.1,-75.23,3.3,30.8,75.0
2022-10-18,Utica-Valley,suburban,43.1,-75.23,6.0,17.7,70.2
2022-10-19,Utica-Valley,suburban,43.1,-75.23,4.1,26.4,68.7
2022-10-20,Utica-Valley,suburban,43.1,-75.23,6.1,14.2,89.2
2022-10-21,Utica-Valley,suburban,43.1,-75.23,6.1,25.6,58.1
2022-10-22,Utica-Valley,suburban,43.1,-75.23,8.3,29.6,76.6
2022-10-23,Utica-Valley,suburban,43.1,-75.23,7.2,19.4,58.3
2022-10-24,Utica-Valley,suburban,43.1,-75.23,4.0,20.8,66.6
2022-10-25,Utica-Valley,suburban,43.1,-75.23,4.3,27.6,78.7
2022-10-26,Utica-Valley,suburban,43.1,-75.23,7.6,11.4,55.1
2022-10-27,Utica-Valley,suburban,43.1,-75.23,3.3,29.7,58.4
2022-10-28,Utica-Valley,suburban,43.1,-75.23,7.1,12.0,84.3
2022-10-29,Utica-Valley,suburban,43.1,-75.23,5.6,16.4,39.4
2022-10-30,Utica-Valley,suburban,43.1,-75.23,6.4,21.2,84.2
2022-10-31,Utica-Valley,suburban,43.1,-75.23,4.2,31.6,68.2
2022-11-01,Utica-Valley,suburban,43.1,-75.23,12.6,20.9,71.6
2022-11-02,Utica-Valley,suburban,43.1,-75.23,4.5,18.1,50.3
2022-11-03,Utica-Valley,suburban,43.1,-75.23,9.5,23.1,53.2
2022-11-04,Utica-Valley,suburban,43.1,-75.23,4.9,32.5,72.9
2022-11-05,Utica-Valley,suburban,43.1,-75.23,3.4,20.2,62.5
2022-11-06,Utica-Valley,suburban,43.1,-75.23,3.6,25.6,75.0
2022-11-07,Utica-Valley,suburban,43.1,-75.23,4.6,21.1,53.5
2022-11-08,Utica-Valley,suburban,43.1,-75.23,3.9,23.8,53.9
2022-11-09,Utica-Valley,suburban,43.1,-75.23,7.3,27.2,31.3
2022-11-10,Utica-Valley,suburban,43.1,-75.23,,17.2,48.0
2022-11-11,Utica-Valley,suburban,43.1,-75.23,4.8,14.7,46.9
2022-11-12,Utica-Valley,suburban,43.1,-75.23,6.7,16.8,50.6
2022-11-13,Utica-Valley,suburban,43.1,-75.23,5.9,18.6,65.8
2022-11-14,Utica-Valley,suburban,43.1,-75.23,6.2,17.6,95.2
2022-11-15,Utica-Valley,suburban,43.1,-75.23,6.0,16.5,60.5
2022-11-16,Utica-Valley,suburban,43.1,-75.23,4.1,20.1,83.4
2022-11-17,Utica-Valley,suburban,43.1,-75.23,3.3,15.4,84.9
2022-11-18,Utica-Valley,suburban,43.1,-75.23,,12.5,64.9
2022-11-19,Utica-Valley,suburban,43.1,-75.23,4.1,12.2,65.0
2022-11-20,Utica-Valley,suburban,43.1,-75.23,4.9,18.8,75.7
2022-11-21,Utica-Valley,suburban,43.1,-75.23,4.7,12.8,39.7
2022-11-22,Utica-Valley,suburban,43.1,-75.23,3.7,15.2,41.8
2022-11-23,Utica-Valley,suburban,43.1,-75.23,7.1,13.6,52.5
2022-11-24,Utica-Valley,suburban,43.1,-75.23,,17.3,65.2
2022-11-25,Utica-Valley,suburban,43.1,-75.23,6.7,10.6,74.2
2022-11-26,Utica-Valley,suburban,43.1,-75.23,2.3,14.5,69.6
2022-11-27,Utica-Valley,suburban,43.1,-75.23,6.1,10.6,56.2
2022-11-28,Utica-Valley,suburban,43.1,-75.23,4.5,7.0,28.3
2022-11-29,Utica-Valley,suburban,43.1,-75.23,9.6,5.2,93.8
2022-11-30,Utica-Valley,suburban,43.1,-75.23,6.3,8.3,62.3
2022-12-01,Utica-Valley,suburban,43.1,-75.23,5.2,8.8,77.2
2022-12-02,Utica-Valley,suburban,43.1,-75.23,5.8,15.5,88.5
2022-12-03,Utica-Valley,suburban,43.1,-75.23,5.4,16.2,47.5
2022-12-04,Utica-Valley,suburban,43.1,-75.23,2.5,21.2,82.8
2022-12-05,Utica-Valley,suburban,43.1,-75.23,4.8,-0.4,73.6
2022-12-06,Utica-Valley,suburban,43.1,-75.23,2.0,22.1,61.4
2022-12-07,Utica-Valley,suburban,43.1,-75.23,5.8,17.4,47.4
2022-12-08,Utica-Valley,suburban,43.1,-75.23,6.7,9.3,54.6
2022-12-09,Utica-Valley,suburban,43.1,-75.23,2.8,16.4,79.0
2022-12-10,Utica-Valley,suburban,43.1,-75.23,-2.0,22.8,56.5
2022-12-11,Utica-Valley,suburban,43.1,-75.23,4.2,16.7,64.0
2022-12-12,Utica-Valley,suburban,43.1,-75.23,5.8,6.3,58.9
2022-12-13,Utica-Valley,suburban,43.1,-75.23,6.0,5.2,67.7
2022-12-14,Utica-Valley,suburban,43.1,-75.23,5.4,15.9,68.7
2022-12-15,Utica-Valley,suburban,43.1,-75.23,1.6,15.2,62.0
2022-12-16,Utica-Valley,suburban,43.1,-75.23,2.6,18.4,57.9
2022-12-17,Utica-Valley,suburban,43.1,-75.23,9.5,0.3,58.7
2022-12-18,Utica-Valley,suburban,43.1,-75.23,4.0,19.2,68.5
2022-12-19,Utica-Valley,suburban,43.1,-75.23,9.7,12.5,52.9
2022-12-20,Utica-Valley,suburban,43.1,-75.23,4.1,10.7,78.0
2022-12-21,Utica-Valley,suburban,43.1,-75.23,3.5,15.1,61.9
2022-12-22,Utica-Valley,suburban,43.1,-75.23,6.2,11.9,69.6
2022-12-23,Utica-Valley,suburban,43.1,-75.23,11.7,9.3,68.5
2022-12-24,Utica-Valley,suburban,43.1,-75.23,8.8,12.1,40.9
2022-12-25,Utica-Valley,suburban,43.1,-75.23,12.0,7.0,71.2
2022-12-26,Utica-Valley,suburban,43.1,-75.23,5.0,17.7,62.1
2022-12-27,Utica-Valley,suburban,43.1,-75.23,4.5,10.8,71.2
2022-12-28,Utica-Valley,suburban,43.1,-75.23,5.1,14.3,42.5
2022-12-29,Utica-Valley,suburban,43.1,-75.23,8.2,16.1,56.7
2022-12-30,Utica-Valley,suburban,43.1,-75.23,7.5,8.7,79.2
2022-12-31,Utica-Valley,suburban,43.1,-75.23,3.2,3.6,65.1
2023-01-01,Utica-Valley,suburban,43.1,-75.23,5.3,26.0,58.4
2023-01-02,Utica-Valley,suburban,43.1,-75.23,4.1,12.3,48.4
2023-01-03,Utica-Valley,suburban,43.1,-75.23,4.3,18.4,92.1
2023-01-04,Utica-Valley,suburban,43.1,-75.23,10.3,15.5,62.6
2023-01-05,Utica-Valley,suburban,43.1,-75.23,7.3,16.3,72.2
2023-01-06,Utica-Valley,suburban,43.1,-75.23,7.0,14.0,62.7
2023-01-07,Utica-Valley,suburban,43.1,-75.23,,11.6,53.4
2023-01-08,Utica-Valley,suburban,43.1,-75.23,10.0,14.6,65.6
2023-01-09,Utica-Valley,suburban,43.1,-75.23,4.3,6.5,77.5
2023-01-10,Utica-Valley,suburban,43.1,-75.23,4.2,7.9,84.6
2023-01-11,Utica-Valley,suburban,43.1,-75.23,4.3,16.4,80.6
2023-01-12,Utica-Valley,suburban,43.1,-75.23,4.6,24.0,59.1
2023-01-13,Utica-Valley,suburban,43.1,-75.23,6.0,11.8,49.2
2023-01-14,Utica-Valley,suburban,43.1,-75.23,5.7,21.8,51.2
2023-01-15,Utica-Valley,suburban,43.1,-75.23,,17.9,41.8
2023-01-16,Utica-Valley,suburban,43.1,-75.23,2.5,15.0,47.7
2023-01-17,Utica-Valley,suburban,43.1,-75.23,8.1,16.8,64.9
2023-01-18,Utica-Valley,suburban,43.1,-75.23,3.7,7.8,50.3
2023-01-19,Utica-Valley,suburban,43.1,-75.23,,10.6,65.5
2023-01-20,Utica-Valley,suburban,43.1,-75.23,3.1,14.9,67.9
2023-01-21,Utica-Valley,suburban,43.1,-75.23,4.9,14.6,32.0
2023-01-22,Utica-Valley,suburban,43.1,-75.23,7.7,7.5,62.3
2023-01-23,Utica-Valley,suburban,43.1,-75.23,7.7,13.4,89.7
2023-01-24,Utica-Valley,suburban,43.1,-75.23,9.1,17.1,52.8
2023-01-25,Utica-Valley,suburban,43.1,-75.23,6.3,12.7,56.3
2023-01-26,Utica-Valley,suburban,43.1,-75.23,3.3,15.9,78.0
2023-01-27,Utica-Valley,suburban,43.1,-75.23,6.1,23.0,47.7
2023-01-28,Utica-Valley,suburban,43.1,-75.23,5.5,21.1,55.1
2023-01-29,Utica-Valley,suburban,43.1,-75.23,4.8,20.6,81.5
2023-01-30,Utica-Valley,suburban,43.1,-75.23,7.1,21.8,74.1
2023-01-31,Utica-Valley,suburban,43.1,-75.23,2.8,20.0,82.6
2023-02-01,Utica-Valley,suburban,43.1,-75.23,6.5,11.1,60.9
2023-02-02,Utica-Valley,suburban,43.1,-75.23,6.4,5.5,59.6
2023-02-03,Utica-Valley,suburban,43.1,-75.23,4.4,21.9,56.5
2023-02-04,Utica-Valley,suburban,43.1,-75.23,4.2,15.2,63.7
2023-02-05,Utica-Valley,suburban,43.1,-75.23,8.3,21.1,71.7
2023-02-06,Utica-Valley,suburban,43.1,-75.23,7.1,21.5,53.6
2023-02-07,Utica-Valley,suburban,43.1,-75.23,8.8,29.4,72.1
2023-02-08,Utica-Valley,suburban,43.1,-75.23,3.6,15.4,50.9
2023-02-09,Utica-Valley,suburban,43.1,-75.23,7.0,19.2,86.3
2023-02-10,Utica-Valley,suburban,43.1,-75.23,7.5,24.4,83.6
2023-02-11,Utica-Valley,suburban,43.1,-75.23,8.2,32.5,60.3
2023-02-12,Utica-Valley,suburban,43.1,-75.23,4.5,29.4,53.9
2023-02-13,Utica-Valley,suburban,43.1,-75.23,8.4,26.0,53.4
2023-02-14,Utica-Valley,suburban,43.1,-75.23,5.5,19.3,43.9
2023-02-15,Utica-Valley,suburban,43.1,-75.23,7.9,36.3,80.7
2023-02-16,Utica-Valley,suburban,43.1,-75.23,6.2,27.3,60.1
2023-02-17,Utica-Valley,suburban,43.1,-75.23,15.0,18.6,74.8
2023-02-18,Utica-Valley,suburban,43.1,-75.23,11.1,31.8,69.8
2023-02-19,Utica-Valley,suburban,43.1,-75.23,8.0,17.4,66.9
2023-02-20,Utica-Valley,suburban,43.1,-75.23,6.8,32.0,50.6
2023-02-21,Utica-Valley,suburban,43.1,-75.23,11.9,23.9,60.5
2023-02-22,Utica-Valley,suburban,43.1,-75.23,5.0,22.1,56.4
2023-02-23,Utica-Valley,suburban,43.1,-75.23,8.6,21.9,51.1
2023-02-24,Utica-Valley,suburban,43.1,-75.23,4.8,27.2,66.2
2023-02-25,Utica-Valley,suburban,43.1,-75.23,7.7,25.6,80.2
2023-02-26,Utica-Valley,suburban,43.1,-75.23,7.0,31.3,71.0
2023-02-27,Utica-Valley,suburban,43.1,-75.23,7.3,37.7,70.4
2023-02-28,Utica-Valley,suburban,43.1,-75.23,5.4,29.1,54.8
2023-03-01,Utica-Valley,suburban,43.1,-75.23,8.4,25.2,96.5
2023-03-02,Utica-Valley,suburban,43.1,-75.23,9.6,30.8,59.6
2023-03-03,Utica-Valley,suburban,43.1,-75.23,10.3,32.5,75.2
2023-03-04,Utica-Valley,suburban,43.1,-75.23,7.7,33.0,80.6
2023-03-05,Utica-Valley,suburban,43.1,-75.23,7.0,29.3,10.0
2023-03-06,Utica-Valley,suburban,43.1,-75.23,6.6,38.5,84.2
2023-03-07,Utica-Valley,suburban,43.1,-75.23,4.8,33.5,43.4
2023-03-08,Utica-Valley,suburban,43.1,-75.23,15.1,27.2,38.3
2023-03-09,Utica-Valley,suburban,43.1,-75.23,5.0,45.3,37.7
2023-03-10,Utica-Valley,suburban,43.1,-75.23,5.7,40.2,90.0
2023-03-11,Utica-Valley,suburban,43.1,-75.23,14.3,28.1,69.2
2023-03-12,Utica-Valley,suburban,43.1,-75.23,8.2,43.9,69.0
2023-03-13,Utica-Valley,suburban,43.1,-75.23,8.2,34.0,56.8
2023-03-14,Utica-Valley,suburban,43.1,-75.23,8.0,53.0,80.4
2023-03-15,Utica-Valley,suburban,43.1,-75.23,8.1,34.2,54.9
2023-03-16,Utica-Valley,suburban,43.1,-75.23,5.3,40.0,59.2
2023-03-17,Utica-Valley,suburban,43.1,-75.23,17.4,37.8,75.8
2023-03-18,Utica-Valley,suburban,43.1,-75.23,13.3,33.8,33.8
2023-03-19,Utica-Valley,suburban,43.1,-75.23,,42.7,100.0
2023-03-20,Utica-Valley,suburban,43.1,-75.23,9.9,37.0,71.0
2023-03-21,Utica-Valley,suburban,43.1,-75.23,14.1,40.3,67.1
2023-03-22,Utica-Valley,suburban,43.1,-75.23,,33.1,66.2
2023-03-23,Utica-Valley,suburban,43.1,-75.23,7.2,56.9,76.6
2023-03-24,Utica-Valley,suburban,43.1,-75.23,7.0,39.6,82.0
2023-03-25,Utica-Valley,suburban,43.1,-75.23,6.9,44.7,50.8
2023-03-26,Utica-Valley,suburban,43.1,-75.23,11.5,48.2,60.5
2023-03-27,Utica-Valley,suburban,43.1,-75.23,7.1,31.6,87.1
2023-03-28,Utica-Valley,suburban,43.1,-75.23,13.8,39.9,78.9
2023-03-29,Utica-Valley,suburban,43.1,-75.23,16.2,41.2,65.1
2023-03-30,Utica-Valley,suburban,43.1,-75.23,7.7,42.8,57.2
2023-03-31,Utica-Valley,suburban,43.1,-75.23,15.3,56.9,57.7
2023-04-01,Utica-Valley,suburban,43.1,-75.23,,39.0,74.5
2023-04-02,Utica-Valley,suburban,43.1,-75.23,6.2,40.6,72.2
2023-04-03,Utica-Valley,suburban,43.1,-75.23,17.9,50.4,67.7
2023-04-04,Utica-Valley,suburban,43.1,-75.23,7.5,38.6,37.3
2023-04-05,Utica-Valley,suburban,43.1,-75.23,,37.5,76.6
2023-04-06,Utica-Valley,suburban,43.1,-75.23,7.5,48.4,60.8
2023-04-07,Utica-Valley,suburban,43.1,-75.23,6.5,34.8,71.2
2023-04-08,Utica-Valley,suburban,43.1,-75.23,9.5,48.0,72.9
2023-04-09,Utica-Valley,suburban,43.1,-75.23,16.0,53.9,78.1
2023-04-10,Utica-Valley,suburban,43.1,-75.23,8.7,50.4,88.4
2023-04-11,Utica-Valley,suburban,43.1,-75.23,12.3,50.3,71.9
2023-04-12,Utica-Valley,suburban,43.1,-75.23,7.9,38.9,52.4
2023-04-13,Utica-Valley,suburban,43.1,-75.23,11.1,56.2,72.7
2023-04-14,Utica-Valley,suburban,43.1,-75.23,7.4,54.5,39.1
2023-04-15,Utica-Valley,suburban,43.1,-75.23,10.3,43.3,56.9
2023-04-16,Utica-Valley,suburban,43.1,-75.23,11.9,48.2,64.7
2023-04-17,Utica-Valley,suburban,43.1,-75.23,21.0,54.5,52.2
2023-04-18,Utica-Valley,suburban,43.1,-75.23,14.7,54.3,63.6
2023-04-19,Utica-Valley,suburban,43.1,-75.23,10.4,46.0,44.7
2023-04-20,Utica-Valley,suburban,43.1,-75.23,11.8,47.9,64.4
2023-04-21,Utica-Valley,suburban,43.1,-75.23,11.9,56.2,79.5
2023-04-22,Utica-Valley,suburban,43.1,-75.23,10.9,52.4,82.4
2023-04-23,Utica-Valley,suburban,43.1,-75.23,6.7,55.1,58.5
2023-04-24,Utica-Valley,suburban,43.1,-75.23,7.7,41.7,80.7
2023-04-25,Utica-Valley,suburban,43.1,-75.23,13.9,55.9,77.3
2023-04-26,Utica-Valley,suburban,43.1,-75.23,8.7,66.7,60.5
2023-04-27,Utica-Valley,suburban,43.1,-75.23,,62.9,64.3
2023-04-28,Utica-Valley,suburban,43.1,-75.23,10.7,57.5,55.4
2023-04-29,Utica-Valley,suburban,43.1,-75.23,8.4,53.7,79.2
2023-04-30,Utica-Valley,suburban,43.1,-75.23,8.7,45.8,41.7
2023-05-01,Utica-Valley,suburban,43.1,-75.23,21.3,63.4,72.2
2023-05-02,Utica-Valley,suburban,43.1,-75.23,20.2,59.5,88.1
2023-05-03,Utica-Valley,suburban,43.1,-75.23,9.8,61.4,41.6
2023-05-04,Utica-Valley,suburban,43.1,-75.23,10.0,53.2,87.3
2023-05-05,Utica-Valley,suburban,43.1,-75.23,10.3,68.1,59.4
2023-05-06,Utica-Valley,suburban,43.1,-75.23,15.2,61.0,79.3
2023-05-07,Utica-Valley,suburban,43.1,-75.23,12.4,59.5,90.1
2023-05-08,Utica-Valley,suburban,43.1,-75.23,10.7,51.1,48.8
2023-05-09,Utica-Valley,suburban,43.1,-75.23,6.7,61.2,65.5
2023-05-10,Utica-Valley,suburban,43.1,-75.23,10.4,67.7,63.0
2023-05-11,Utica-Valley,suburban,43.1,-75.23,11.3,56.9,61.3
2023-05-12,Utica-Valley,suburban,43.1,-75.23,18.3,60.1,78.0
2023-05-13,Utica-Valley,suburban,43.1,-75.23,25.7,54.9,69.1
2023-05-14,Utica-Valley,suburban,43.1,-75.23,8.5,63.3,63.3
2023-05-15,Utica-Valley,suburban,43.1,-75.23,6.0,58.0,51.4
2023-05-16,Utica-Valley,suburban,43.1,-75.23,15.8,59.0,78.2
2023-05-17,Utica-Valley,suburban,43.1,-75.23,7.2,67.7,54.7
2023-05-18,Utica-Valley,suburban,43.1,-75.23,9.1,53.9,57.0
2023-05-19,Utica-Valley,suburban,43.1,-75.23,5.7,55.7,57.2
2023-05-20,Utica-Valley,suburban,43.1,-75.23,11.1,61.8,72.7
2023-05-21,Utica-Valley,suburban,43.1,-75.23,9.6,63.4,67.6
2023-05-22,Utica-Valley,suburban,43.1,-75.23,10.0,57.8,64.9
2023-05-23,Utica-Valley,suburban,43.1,-75.23,12.5,64.9,88.8
2023-05-24,Utica-Valley,suburban,43.1,-75.23,12.6,68.6,70.8
2023-05-25,Utica-Valley,suburban,43.1,-75.23,23.0,67.9,59.9
2023-05-26,Utica-Valley,suburban,43.1,-75.23,13.4,65.5,76.2
2023-05-27,Utica-Valley,suburban,43.1,-75.23,9.5,63.5,84.2
2023-05-28,Utica-Valley,suburban,43.1,-75.23,20.7,74.5,64.9
2023-05-29,Utica-Valley,suburban,43.1,-75.23,10.1,63.9,96.8
2023-05-30,Utica-Valley,suburban,43.1,-75.23,9.3,66.9,81.2
2023-05-31,Utica-Valley,suburban,43.1,-75.23,,64.2,52.4
2023-06-01,Utica-Valley,suburban,43.1,-75.23,7.8,59.7,88.2
2023-06-02,Utica-Valley,suburban,43.1,-75.23,12.7,61.2,40.4
2023-06-03,Utica-Valley,suburban,43.1,-75.23,11.3,73.4,35.5
2023-06-04,Utica-Valley,suburban,43.1,-75.23,102.2,59.6,71.6
2023-06-05,Utica-Valley,suburban,43.1,-75.23,156.5,56.9,52.8
2023-06-06,Utica-Valley,suburban,43.1,-75.23,142.6,77.9,65.3
2023-06-07,Utica-Valley,suburban,43.1,-75.23,154.8,58.5,79.6
2023-06-08,Utica-Valley,suburban,43.1,-75.23,188.8,71.6,79.0
2023-06-09,Utica-Valley,suburban,43.1,-75.23,139.9,71.5,66.4
2023-06-10,Utica-Valley,suburban,43.1,-75.23,82.3,65.9,64.6
2023-06-11,Utica-Valley,suburban,43.1,-75.23,163.8,68.1,70.1
2023-06-12,Utica-Valley,suburban,43.1,-75.23,188.8,67.9,61.6
2023-06-13,Utica-Valley,suburban,43.1,-75.23,6.9,51.7,50.5
2023-06-14,Utica-Valley,suburban,43.1,-75.23,13.7,68.7,56.8
2023-06-15,Utica-Valley,suburban,43.1,-75.23,,70.8,77.2
2023-06-16,Utica-Valley,suburban,43.1,-75.23,8.5,71.2,43.9
2023-06-17,Utica-Valley,suburban,43.1,-75.23,10.8,68.0,78.9
2023-06-18,Utica-Valley,suburban,43.1,-75.23,12.9,74.6,95.3
2023-06-19,Utica-Valley,suburban,43.1,-75.23,9.7,67.8,60.1
2023-06-20,Utica-Valley,suburban,43.1,-75.23,13.1,68.5,55.3
2023-06-21,Utica-Valley,suburban,43.1,-75.23,7.2,52.8,67.2
2023-06-22,Utica-Valley,suburban,43.1,-75.23,87.6,71.0,44.1
2023-06-23,Utica-Valley,suburban,43.1,-75.23,87.8,58.5,92.7
2023-06-24,Utica-Valley,suburban,43.1,-75.23,70.9,65.3,75.1
2023-06-25,Utica-Valley,suburban,43.1,-75.23,51.9,74.8,45.4
2023-06-26,Utica-Valley,suburban,43.1,-75.23,12.0,66.9,90.0
2023-06-27,Utica-Valley,suburban,43.1,-75.23,9.5,63.7,67.8
2023-06-28,Utica-Valley,suburban,43.1,-75.23,14.6,66.4,64.4
2023-06-29,Utica-Valley,suburban,43.1,-75.23,6.6,70.4,49.1
2023-06-30,Utica-Valley,suburban,43.1,-75.23,73.5,59.7,80.1
2023-07-01,Utica-Valley,suburban,43.1,-75.23,70.5,58.3,38.1
2023-07-02,Utica-Valley,suburban,43.1,-75.23,9.8,71.5,52.8
2023-07-03,Utica-Valley,suburban,43.1,-75.23,8.0,72.9,59.7
2023-07-04,Utica-Valley,suburban,43.1,-75.23,9.3,64.9,70.4
2023-07-05,Utica-Valley,suburban,43.1,-75.23,10.1,55.9,53.5
2023-07-06,Utica-Valley,suburban,43.1,-75.23,54.2,65.0,61.1
2023-07-07,Utica-Valley,suburban,43.1,-75.23,13.3,68.4,80.3
2023-07-08,Utica-Valley,suburban,43.1,-75.23,8.2,69.4,51.8
2023-07-09,Utica-Valley,suburban,43.1,-75.23,7.7,70.7,70.7
2023-07-10,Utica-Valley,suburban,43.1,-75.23,21.9,69.1,62.7
2023-07-11,Utica-Valley,suburban,43.1,-75.23,,64.7,63.3
2023-07-12,Utica-Valley,suburban,43.1,-75.23,85.3,78.2,88.0
2023-07-13,Utica-Valley,suburban,43.1,-75.23,11.2,68.0,62.3
2023-07-14,Utica-Valley,suburban,43.1,-75.23,74.4,71.8,94.1
2023-07-15,Utica-Valley,suburban,43.1,-75.23,10.8,61.9,66.8
2023-07-16,Utica-Valley,suburban,43.1,-75.23,5.7,65.0,75.0
2023-07-17,Utica-Valley,suburban,43.1,-75.23,12.4,58.5,72.0
2023-07-18,Utica-Valley,suburban,43.1,-75.23,7.3,60.4,59.5
2023-07-19,Utica-Valley,suburban,43.1,-75.23,7.8,63.3,83.4
2023-07-20,Utica-Valley,suburban,43.1,-75.23,7.9,65.7,62.5
2023-07-21,Utica-Valley,suburban,43.1,-75.23,12.2,73.6,82.1
2023-07-22,Utica-Valley,suburban,43.1,-75.23,12.3,55.9,71.2
2023-07-23,Utica-Valley,suburban,43.1,-75.23,108.5,59.3,64.1
2023-07-24,Utica-Valley,suburban,43.1,-75.23,91.6,63.6,66.6
2023-07-25,Utica-Valley,suburban,43.1,-75.23,9.2,58.8,74.4
2023-07-26,Utica-Valley,suburban,43.1,-75.23,6.4,54.4,68.5
2023-07-27,Utica-Valley,suburban,43.1,-75.23,13.1,58.0,27.9
2023-07-28,Utica-Valley,suburban,43.1,-75.23,,68.8,100.0
2023-07-29,Utica-Valley,suburban,43.1,-75.23,40.5,63.9,55.9
2023-07-30,Utica-Valley,suburban,43.1,-75.23,10.2,72.7,52.0
2023-07-31,Utica-Valley,suburban,43.1,-75.23,8.5,57.6,33.7
2023-08-01,Utica-Valley,suburban,43.1,-75.23,9.3,68.5,83.3
2023-08-02,Utica-Valley,suburban,43.1,-75.23,9.6,57.7,65.7
2023-08-03,Utica-Valley,suburban,43.1,-75.23,11.4,59.9,92.1
2023-08-04,Utica-Valley,suburban,43.1,-75.23,9.3,67.9,70.2
2023-08-05,Utica-Valley,suburban,43.1,-75.23,10.8,66.7,68.5
2023-08-06,Utica-Valley,suburban,43.1,-75.23,9.3,55.4,65.5
2023-08-07,Utica-Valley,suburban,43.1,-75.23,6.9,57.0,59.4
2023-08-08,Utica-Valley,suburban,43.1,-75.23,12.0,62.2,60.2
2023-08-09,Utica-Valley,suburban,43.1,-75.23,5.4,56.6,82.4
2023-08-10,Utica-Valley,suburban,43.1,-75.23,9.1,48.1,80.9
2023-08-11,Utica-Valley,suburban,43.1,-75.23,,59.3,87.3
2023-08-12,Utica-Valley,suburban,43.1,-75.23,8.5,59.0,82.2
2023-08-13,Utica-Valley,suburban,43.1,-75.23,6.6,54.1,36.4
2023-08-14,Utica-Valley,suburban,43.1,-75.23,10.1,48.7,83.3
2023-08-15,Utica-Valley,suburban,43.1,-75.23,9.3,64.0,70.4
2023-08-16,Utica-Valley,suburban,43.1,-75.23,7.6,56.3,58.5
2023-08-17,Utica-Valley,suburban,43.1,-75.23,12.1,55.0,79.2
2023-08-18,Utica-Valley,suburban,43.1,-75.23,7.4,59.9,67.8
2023-08-19,Utica-Valley,suburban,43.1,-75.23,5.4,49.3,23.1
2023-08-20,Utica-Valley,suburban,43.1,-75.23,7.2,57.9,62.9
2023-08-21,Utica-Valley,suburban,43.1,-75.23,7.4,54.3,52.2
2023-08-22,Utica-Valley,suburban,43.1,-75.23,8.9,53.2,88.1
2023-08-23,Utica-Valley,suburban,43.1,-75.23,12.5,59.8,80.4
2023-08-24,Utica-Valley,suburban,43.1,-75.23,8.1,55.3,90.7
2023-08-25,Utica-Valley,suburban,43.1,-75.23,9.7,45.0,58.1
2023-08-26,Utica-Valley,suburban,43.1,-75.23,5.0,51.7,29.6
2023-08-27,Utica-Valley,suburban,43.1,-75.23,,46.3,50.4
2023-08-28,Utica-Valley,suburban,43.1,-75.23,8.7,49.4,53.6
2023-08-29,Utica-Valley,suburban,43.1,-75.23,7.1,54.6,81.5
2023-08-30,Utica-Valley,suburban,43.1,-75.23,10.2,47.8,87.8
2023-08-31,Utica-Valley,suburban,43.1,-75.23,6.5,38.4,90.8
2023-09-01,Utica-Valley,suburban,43.1,-75.23,5.2,47.5,44.3
2023-09-02,Utica-Valley,suburban,43.1,-75.23,6.4,49.3,81.7
2023-09-03,Utica-Valley,suburban,43.1,-75.23,6.7,48.2,89.5
2023-09-04,Utica-Valley,suburban,43.1,-75.23,13.8,54.7,57.8
2023-09-05,Utica-Valley,suburban,43.1,-75.23,8.9,46.4,53.8
2023-09-06,Utica-Valley,suburban,43.1,-75.23,,49.1,65.4
2023-09-07,Utica-Valley,suburban,43.1,-75.23,,48.0,80.3
2023-09-08,Utica-Valley,suburban,43.1,-75.23,3.8,36.9,88.8
2023-09-09,Utica-Valley,suburban,43.1,-75.23,8.5,39.7,64.1
2023-09-10,Utica-Valley,suburban,43.1,-75.23,,40.9,61.7
2023-09-11,Utica-Valley,suburban,43.1,-75.23,6.5,44.2,40.2
2023-09-12,Utica-Valley,suburban,43.1,-75.23,4.0,31.7,79.7
2023-09-13,Utica-Valley,suburban,43.1,-75.23,7.5,38.9,84.9
2023-09-14,Utica-Valley,suburban,43.1,-75.23,7.9,39.6,49.7
