SERIALNO,PUMA,AGEP,SEX,SCHL,OCCP_GROUP,PINCP,PINCP_RAW,PWGTP,MAR,WKHP,ENG
320597,NYC-Bronx,21,2,22,Management,42000.0,42000.0,62,1,44.0,N/A (only English)
553522,NYC-Queens,49,1,16,Business/Financial,98500.0,98500.0,50,5,31.0,Well
316088,NYC-Bronx,21,2,17,Office/Admin,8800.0,8800.0,56,1,43.0,Very well
921248,Long Island,64,1,21,Education,43100.0,43100.0,56,1,38.0,N/A (only English)
898302,NYC-Manhattan,51,1,16,Unemployed,0.0,0.0,87,5,0.0,N/A (only English)
508633,Central NY,81,1,19,Office/Admin,23300.0,23300.0,19,5,51.0,Very well
108962,NYC-Queens,28,2,-1,N/A,0.0,0.0,17,5,0.0,Very well
333891,NYC-Queens,55,1,21,Business/Financial,94200.0,94200.0,12,2,30.0,N/A (only English)
458090,NYC-Manhattan,30,2,-1,N/A,0.0,0.0,62,1,0.0,N/A (only English)
316565,NYC-Queens,56,2,21,Management,67200.0,67200.0,26,1,32.0,N/A (only English)
397234,NYC-Bronx,63,2,21,Production,58500.0,58500.0,39,5,42.0,N/A (only English)
728936,NYC-Queens,63,1,21,Healthcare,115700.0,115700.0,47,3,48.0,N/A (only English)
855881,Long Island,70,1,16,Transportation,27700.0,27700.0,93,-1,36.0,N/A (only English)
207816,NYC-Queens,73,1,20,Management,54900.0,54900.0,58,5,39.0,N/A (only English)
501427,North Country,21,1,16,Office/Admin,13100.0,13100.0,33,1,38.0,Not well
230504,NYC-Staten Island,39,2,-1,N/A,0.0,0.0,73,5,0.0,Very well
533041,Capital Region,61,2,16,Sales,17800.0,17800.0,3,1,34.0,Well
961676,NYC-Manhattan,48,2,16,Management,21800.0,21800.0,42,3,47.0,N/A (only English)
389208,NYC-Queens,29,2,21,Sales,42700.0,42700.0,26,3,34.0,N/A (only English)
853891,NYC-Queens,52,2,20,Office/Admin,44600.0,44600.0,153,1,42.0,Very well
474313,NYC-Bronx,43,1,9,Sales,,16300.0,18,1,28.0,N/A (only English)
482687,Central NY,41,2,16,Production,7400.0,7400.0,14,3,49.0,N/A (only English)
707197,NYC-Manhattan,69,1,22,Computer/Math,97500.0,97500.0,46,5,25.0,N/A (only English)
333001,NYC-Manhattan,43,2,19,Management,56400.0,56400.0,30,1,33.0,N/A (only English)
360050,Central NY,17,2,16,N/A,0.0,0.0,21,4,0.0,Not at all
894513,NYC-Brooklyn,20,2,19,Unemployed,0.0,0.0,53,2,0.0,N/A (only English)
880780,Long Island,73,1,16,Food/Serving,,11600.0,35,5,53.0,N/A (only English)
510999,NYC-Bronx,81,2,16,Production,,25800.0,73,3,38.0,Well
448420,Capital Region,61,2,-1,N/A,0.0,0.0,23,5,0.0,Not well
643609,NYC-Manhattan,40,2,17,Production,19000.0,19000.0,68,-1,32.0,N/A (only English)
850058,NYC-Manhattan,79,2,12,Food/Serving,10300.0,10300.0,106,5,28.0,N/A (only English)
876421,NYC-Bronx,59,1,-1,N/A,0.0,0.0,20,1,0.0,Well
897522,Western NY,72,1,22,Healthcare,,62200.0,32,3,34.0,N/A (only English)
232755,NYC-Queens,66,2,16,Management,24800.0,24800.0,29,3,42.0,N/A (only English)
219745,NYC-Brooklyn,41,2,18,Sales,45000.0,45000.0,37,5,40.0,Not well
792178,NYC-Staten Island,47,2,23,Sales,130400.0,130400.0,58,2,39.0,Very well
862041,Western NY,29,1,17,Food/Serving,16400.0,16400.0,26,4,24.0,N/A (only English)
199556,Capital Region,35,1,20,Healthcare,49700.0,49700.0,29,5,38.0,N/A (only English)
260106,Mohawk Valley,67,1,20,Office/Admin,35400.0,35400.0,10,1,39.0,N/A (only English)
148458,NYC-Manhattan,76,2,18,Office/Admin,35300.0,35300.0,145,5,39.0,Very well
265516,NYC-Manhattan,63,1,21,Education,54700.0,54700.0,42,1,37.0,N/A (only English)
909023,NYC-Staten Island,46,1,19,Transportation,58800.0,58800.0,35,1,28.0,N/A (only English)
190493,Capital Region,22,2,9,Transportation,11100.0,11100.0,8,1,31.0,Well
451187,NYC-Brooklyn,20,2,22,Office/Admin,41600.0,41600.0,23,1,45.0,N/A (only English)
369225,NYC-Brooklyn,41,1,16,Food/Serving,18700.0,18700.0,23,1,32.0,N/A (only English)
206089,Westchester,46,2,19,Office/Admin,16900.0,16900.0,38,5,32.0,N/A (only English)
790561,NYC-Manhattan,55,2,21,Computer/Math,85100.0,85100.0,78,5,38.0,N/A (only English)
594590,NYC-Queens,16,1,21,N/A,0.0,0.0,32,5,0.0,N/A (only English)
251985,NYC-Bronx,84,2,18,N/A,0.0,0.0,27,1,0.0,N/A (only English)
783272,NYC-Bronx,40,2,21,Computer/Math,122800.0,122800.0,48,1,31.0,Very well
774220,Long Island,72,1,16,N/A,0.0,0.0,34,4,0.0,Not at all
955366,NYC-Queens,50,1,21,Sales,45600.0,45600.0,63,5,41.0,N/A (only English)
762647,Long Island,25,1,22,Food/Serving,50700.0,50700.0,20,1,28.0,N/A (only English)
185502,NYC-Staten Island,68,2,24,Healthcare,93500.0,93500.0,49,3,45.0,Very well
261283,NYC-Bronx,62,1,21,Computer/Math,84300.0,84300.0,139,3,31.0,Well
629647,Long Island,50,1,16,Office/Admin,19100.0,19100.0,18,5,35.0,N/A (only English)
131041,NYC-Brooklyn,49,2,16,Food/Serving,14700.0,14700.0,53,4,39.0,Very well
712438,NYC-Manhattan,22,1,17,Unemployed,0.0,0.0,73,5,0.0,N/A (only English)
204192,NYC-Manhattan,58,2,20,Production,39400.0,39400.0,30,1,43.0,Very well
344080,NYC-Brooklyn,77,1,16,Production,33300.0,33300.0,78,1,35.0,N/A (only English)
906212,NYC-Bronx,22,2,-1,N/A,0.0,0.0,24,5,0.0,N/A (only English)
133054,Capital Region,34,1,24,Computer/Math,103800.0,103800.0,31,5,35.0,N/A (only English)
739797,Long Island,76,1,9,Food/Serving,9000.0,9000.0,33,5,47.0,Very well
317091,Westchester,35,1,20,Construction,23000.0,23000.0,16,5,38.0,N/A (only English)
129574,NYC-Queens,58,2,22,Computer/Math,101800.0,101800.0,82,1,39.0,Very well
457407,NYC-Queens,50,1,16,Unemployed,0.0,0.0,31,4,0.0,Very well
419840,NYC-Queens,54,2,20,Production,28100.0,28100.0,49,5,24.0,N/A (only English)
487077,NYC-Brooklyn,43,2,18,Healthcare,42200.0,42200.0,79,5,38.0,N/A (only English)
821249,NYC-Manhattan,36,2,16,Construction,20600.0,20600.0,30,5,37.0,Very well
291358,NYC-Staten Island,19,1,21,Education,33800.0,33800.0,39,1,28.0,N/A (only English)
448210,Mohawk Valley,65,2,-1,N/A,0.0,0.0,44,5,0.0,N/A (only English)
491694,NYC-Brooklyn,65,2,17,Office/Admin,27100.0,27100.0,15,1,32.0,N/A (only English)
833950,NYC-Manhattan,59,1,20,Office/Admin,45900.0,45900.0,127,1,38.0,N/A (only English)
595695,Westchester,58,2,17,Food/Serving,28500.0,28500.0,15,1,40.0,N/A (only English)
175769,NYC-Brooklyn,32,2,23,Business/Financial,83600.0,83600.0,35,5,33.0,N/A (only English)
375476,Capital Region,17,2,23,N/A,0.0,0.0,24,5,0.0,N/A (only English)
738048,Long Island,69,1,16,Transportation,33900.0,33900.0,44,1,30.0,Very well
685332,Western NY,48,2,24,Management,181100.0,181100.0,24,5,41.0,N/A (only English)
966712,NYC-Queens,36,1,16,Transportation,32400.0,32400.0,56,1,31.0,N/A (only English)
348487,Long Island,23,1,15,Construction,20800.0,20800.0,26,3,36.0,N/A (only English)
805305,NYC-Queens,20,1,21,Unemployed,0.0,0.0,139,5,0.0,N/A (only English)
365362,Long Island,39,1,18,N/A,0.0,0.0,48,3,0.0,N/A (only English)
945203,NYC-Queens,69,2,20,Construction,28300.0,28300.0,110,1,49.0,N/A (only English)
660221,NYC-Brooklyn,78,2,21,Computer/Math,52600.0,52600.0,42,5,40.0,N/A (only English)
380942,NYC-Bronx,76,1,12,Construction,18400.0,18400.0,13,5,44.0,Very well
469251,NYC-Bronx,78,1,16,Food/Serving,19800.0,19800.0,100,5,28.0,N/A (only English)
355352,Capital Region,77,1,19,Computer/Math,56300.0,56300.0,25,5,35.0,N/A (only English)
773171,Westchester,50,2,16,Office/Admin,18300.0,18300.0,36,5,31.0,N/A (only English)
933405,Long Island,31,2,12,Military,11700.0,11700.0,24,2,29.0,N/A (only English)
881736,NYC-Manhattan,69,1,15,Sales,32400.0,32400.0,44,-1,25.0,N/A (only English)
329932,Long Island,30,2,22,Computer/Math,70700.0,70700.0,24,5,41.0,N/A (only English)
365173,NYC-Bronx,34,1,-1,N/A,0.0,0.0,56,1,0.0,N/A (only English)
258116,Central NY,32,2,16,Office/Admin,14400.0,14400.0,9,5,40.0,N/A (only English)
139066,Western NY,49,2,16,Unemployed,0.0,0.0,34,5,0.0,N/A (only English)
662015,NYC-Manhattan,37,1,21,Management,93000.0,93000.0,185,5,33.0,N/A (only English)
483789,Capital Region,26,2,-1,N/A,0.0,0.0,13,1,0.0,N/A (only English)
840565,NYC-Manhattan,45,1,16,Food/Serving,,15000.0,20,1,32.0,Not at all
258215,NYC-Queens,74,1,23,Unemployed,0.0,0.0,51,5,0.0,Very well
283051,NYC-Bronx,53,2,20,Management,,35300.0,65,1,41.0,N/A (only English)
671224,NYC-Manhattan,75,2,-1,N/A,0.0,0.0,71,1,0.0,N/A (only English)
487025,Westchester,29,1,16,Construction,12700.0,12700.0,73,1,37.0,Very well
425184,NYC-Manhattan,27,2,-1,N/A,0.0,0.0,89,5,0.0,Very well
381407,NYC-Brooklyn,53,2,19,Construction,35100.0,35100.0,18,3,44.0,Well
563740,NYC-Staten Island,46,1,-1,N/A,0.0,0.0,26,5,0.0,N/A (only English)
421951,Long Island,59,1,19,Sales,46700.0,46700.0,40,5,45.0,N/A (only English)
269261,Western NY,68,2,20,Office/Admin,31600.0,31600.0,14,1,32.0,N/A (only English)
967905,Long Island,65,2,22,Office/Admin,88300.0,88300.0,70,1,37.0,N/A (only English)
138435,Long Island,80,1,21,Management,136800.0,136800.0,20,1,33.0,N/A (only English)
584781,NYC-Queens,42,2,21,Business/Financial,68400.0,68400.0,97,-1,51.0,N/A (only English)
405557,NYC-Manhattan,30,2,18,Office/Admin,19800.0,19800.0,36,3,39.0,N/A (only English)
489519,NYC-Manhattan,52,1,22,Computer/Math,,217900.0,63,5,47.0,Very well
985116,NYC-Bronx,23,2,-1,N/A,0.0,0.0,33,5,0.0,N/A (only English)
404155,Long Island,35,1,1,Construction,9300.0,9300.0,43,1,34.0,N/A (only English)
366356,NYC-Queens,30,2,21,Unemployed,0.0,0.0,103,5,0.0,N/A (only English)
545871,Westchester,42,2,23,Unemployed,0.0,0.0,37,1,0.0,N/A (only English)
766275,NYC-Bronx,23,2,21,Business/Financial,27900.0,27900.0,171,2,47.0,N/A (only English)
915868,NYC-Manhattan,18,1,22,Business/Financial,53100.0,53100.0,35,1,45.0,Well
864367,NYC-Brooklyn,59,2,24,Management,104200.0,104200.0,57,1,49.0,N/A (only English)
832130,Capital Region,55,2,21,Unemployed,0.0,0.0,36,2,0.0,Very well
324472,Long Island,62,1,21,Computer/Math,90600.0,90600.0,20,1,31.0,Very well
364998,Central NY,59,1,-1,N/A,0.0,0.0,20,5,0.0,N/A (only English)
937835,NYC-Manhattan,24,2,23,Computer/Math,,62100.0,81,1,41.0,N/A (only English)
882031,Mohawk Valley,35,2,22,Office/Admin,46800.0,46800.0,38,5,45.0,N/A (only English)
715331,NYC-Brooklyn,25,1,15,Construction,13000.0,13000.0,108,1,30.0,N/A (only English)
376729,NYC-Manhattan,72,1,16,Healthcare,59200.0,59200.0,32,1,41.0,N/A (only English)
287577,Mohawk Valley,65,1,20,Sales,21000.0,21000.0,24,5,41.0,N/A (only English)
464128,NYC-Brooklyn,30,1,21,Education,48400.0,48400.0,24,5,42.0,N/A (only English)
449231,Long Island,38,2,16,Transportation,18600.0,18600.0,23,1,39.0,N/A (only English)
488648,NYC-Brooklyn,82,1,15,Transportation,22100.0,22100.0,49,5,41.0,Very well
234450,NYC-Staten Island,54,1,16,Healthcare,59300.0,59300.0,108,1,40.0,N/A (only English)
610627,Western NY,69,2,22,Business/Financial,72200.0,72200.0,29,1,48.0,N/A (only English)
710608,NYC-Brooklyn,34,1,23,Sales,89100.0,89100.0,55,5,32.0,N/A (only English)
573971,Long Island,30,2,-1,N/A,0.0,0.0,41,3,0.0,N/A (only English)
683579,NYC-Brooklyn,67,2,18,Unemployed,0.0,0.0,74,1,0.0,N/A (only English)
216367,Long Island,61,2,17,Management,47800.0,47800.0,39,3,42.0,N/A (only English)
629372,NYC-Queens,60,2,18,Management,58400.0,58400.0,38,3,49.0,N/A (only English)
735868,NYC-Brooklyn,52,1,18,Construction,43700.0,43700.0,30,5,32.0,N/A (only English)
413462,NYC-Brooklyn,52,1,21,Healthcare,101500.0,101500.0,47,1,32.0,Very well
787319,NYC-Brooklyn,64,2,17,Healthcare,47800.0,47800.0,33,5,41.0,N/A (only English)
253110,Western NY,34,2,9,Construction,5400.0,5400.0,31,1,47.0,N/A (only English)
350832,NYC-Queens,39,1,19,N/A,0.0,0.0,136,3,0.0,Well
459254,NYC-Brooklyn,74,1,16,Construction,27500.0,27500.0,76,5,36.0,N/A (only English)
989429,NYC-Queens,36,2,9,Construction,14900.0,14900.0,18,1,38.0,N/A (only English)
413125,NYC-Brooklyn,51,1,19,Production,29900.0,29900.0,37,5,40.0,N/A (only English)
709818,Westchester,62,1,16,Food/Serving,18700.0,18700.0,33,5,34.0,N/A (only English)
978749,North Country,84,1,19,Sales,27200.0,27200.0,7,3,52.0,N/A (only English)
597013,NYC-Queens,44,2,16,Office/Admin,27400.0,27400.0,55,1,31.0,N/A (only English)
740575,Central NY,44,2,21,Healthcare,66000.0,66000.0,27,1,38.0,N/A (only English)
701797,NYC-Bronx,72,2,-1,N/A,0.0,0.0,127,5,0.0,N/A (only English)
217594,NYC-Brooklyn,69,1,20,Unemployed,0.0,0.0,162,1,0.0,Not at all
819125,Long Island,64,1,21,Business/Financial,61300.0,61300.0,18,1,41.0,N/A (only English)
794334,NYC-Bronx,46,1,-1,N/A,0.0,0.0,50,1,0.0,Well
591927,Long Island,37,2,17,Business/Financial,17100.0,17100.0,31,1,25.0,N/A (only English)
682650,Central NY,55,2,16,Unemployed,0.0,0.0,12,1,0.0,N/A (only English)
859985,NYC-Queens,74,2,16,Food/Serving,22500.0,22500.0,57,5,31.0,N/A (only English)
276352,Western NY,75,1,18,Sales,19600.0,19600.0,18,5,28.0,N/A (only English)
518901,Westchester,23,2,21,Healthcare,31600.0,31600.0,45,5,42.0,N/A (only English)
180262,NYC-Bronx,44,2,1,N/A,0.0,0.0,123,5,0.0,N/A (only English)
391257,NYC-Staten Island,46,1,22,Healthcare,80700.0,80700.0,59,1,25.0,N/A (only English)
634984,NYC-Brooklyn,83,1,15,Construction,32000.0,32000.0,40,-1,44.0,N/A (only English)
594751,Mohawk Valley,60,2,24,Education,78600.0,78600.0,9,1,29.0,N/A (only English)
348016,Long Island,43,2,-1,N/A,0.0,0.0,91,1,0.0,Not well
724277,NYC-Manhattan,17,1,-1,N/A,0.0,0.0,94,1,0.0,Very well
115769,NYC-Brooklyn,52,2,22,N/A,0.0,0.0,69,4,0.0,N/A (only English)
481919,Long Island,22,2,16,Production,14100.0,14100.0,30,1,44.0,N/A (only English)
193148,NYC-Manhattan,71,1,21,Management,120600.0,120600.0,143,5,30.0,N/A (only English)
799428,NYC-Manhattan,65,1,16,Production,27100.0,27100.0,49,2,40.0,N/A (only English)
649027,NYC-Queens,46,1,24,Office/Admin,136100.0,136100.0,19,5,44.0,N/A (only English)
135501,NYC-Queens,44,1,16,Construction,21500.0,21500.0,64,5,41.0,N/A (only English)
353801,NYC-Queens,76,1,17,Construction,22400.0,22400.0,26,5,28.0,Very well
187689,NYC-Brooklyn,35,1,-1,N/A,,0.0,64,5,0.0,N/A (only English)
696438,NYC-Brooklyn,33,2,2,Construction,6800.0,6800.0,122,4,45.0,N/A (only English)
172068,Long Island,79,2,16,Construction,26400.0,26400.0,14,-1,41.0,Very well
901279,NYC-Bronx,69,2,18,Transportation,33700.0,33700.0,31,4,20.0,N/A (only English)
757098,NYC-Brooklyn,70,1,21,Management,80800.0,80800.0,91,4,41.0,N/A (only English)
847068,NYC-Brooklyn,29,1,21,Business/Financial,58400.0,58400.0,40,1,60.0,N/A (only English)
553771,NYC-Staten Island,26,1,21,Management,103400.0,103400.0,70,1,48.0,Not at all
532147,NYC-Manhattan,17,2,23,N/A,,0.0,70,1,0.0,N/A (only English)
957993,NYC-Manhattan,32,1,16,Production,16800.0,16800.0,93,5,34.0,N/A (only English)
412985,NYC-Manhattan,67,1,20,Construction,48200.0,48200.0,37,3,41.0,N/A (only English)
265131,Capital Region,32,2,21,Computer/Math,36600.0,36600.0,3,2,37.0,Well
970505,Westchester,64,2,21,Office/Admin,67800.0,67800.0,40,1,44.0,N/A (only English)
156317,Westchester,33,2,19,Transportation,26600.0,26600.0,15,2,31.0,Very well
895096,Long Island,42,1,9,Unemployed,0.0,0.0,52,2,0.0,N/A (only English)
950567,Long Island,83,1,12,Food/Serving,7000.0,7000.0,32,5,45.0,Well
353299,NYC-Bronx,32,2,16,Office/Admin,17100.0,17100.0,45,2,43.0,N/A (only English)
105395,Long Island,41,2,17,Transportation,11400.0,11400.0,46,3,41.0,N/A (only English)
476777,NYC-Manhattan,36,1,16,Food/Serving,25700.0,25700.0,19,1,51.0,N/A (only English)
123000,Long Island,23,1,19,Sales,41400.0,41400.0,29,1,44.0,Not well
614287,Westchester,48,2,16,Sales,11700.0,11700.0,41,1,44.0,N/A (only English)
768206,NYC-Bronx,41,2,22,Office/Admin,36600.0,36600.0,63,1,45.0,N/A (only English)
920573,NYC-Queens,61,2,23,Healthcare,141500.0,141500.0,40,1,42.0,N/A (only English)
408939,NYC-Brooklyn,70,2,18,Office/Admin,26200.0,26200.0,40,1,40.0,N/A (only English)
301174,Long Island,51,2,20,Sales,29000.0,29000.0,71,1,32.0,N/A (only English)
570096,Long Island,18,1,-1,N/A,0.0,0.0,52,5,0.0,N/A (only English)
176979,Central NY,56,1,20,Food/Serving,13000.0,13000.0,12,1,32.0,N/A (only English)
807558,NYC-Queens,20,2,-1,N/A,0.0,0.0,122,5,0.0,N/A (only English)
250791,Westchester,56,2,16,Unemployed,0.0,0.0,48,5,0.0,N/A (only English)
257088,NYC-Bronx,60,2,23,Business/Financial,139300.0,139300.0,73,3,43.0,N/A (only English)
454430,Central NY,29,2,20,Office/Admin,24500.0,24500.0,29,3,41.0,Very well
520985,NYC-Bronx,70,2,9,Food/Serving,26800.0,26800.0,27,5,37.0,N/A (only English)
218758,NYC-Bronx,77,2,-1,N/A,0.0,0.0,134,1,0.0,N/A (only English)
178242,NYC-Staten Island,70,1,-1,N/A,0.0,0.0,96,1,0.0,N/A (only English)
424760,Westchester,36,1,18,Sales,43800.0,43800.0,37,5,34.0,N/A (only English)
170846,North Country,54,1,-1,N/A,0.0,0.0,23,5,0.0,Well
562684,NYC-Manhattan,77,2,16,Unemployed,0.0,0.0,51,3,0.0,N/A (only English)
905159,NYC-Manhattan,37,1,21,N/A,0.0,0.0,38,5,0.0,Very well
548317,Western NY,70,2,16,Sales,12100.0,12100.0,29,3,36.0,N/A (only English)
788795,NYC-Bronx,16,2,16,N/A,0.0,0.0,33,1,0.0,N/A (only English)
857812,Long Island,16,2,22,N/A,0.0,0.0,35,5,0.0,N/A (only English)
642562,NYC-Bronx,66,1,18,Healthcare,45200.0,45200.0,57,-1,37.0,Very well
943058,NYC-Manhattan,66,1,1,Sales,17800.0,17800.0,68,5,39.0,Very well
478351,Westchester,68,1,18,Sales,25100.0,25100.0,53,5,35.0,Not well
228578,Westchester,79,1,16,Construction,36400.0,36400.0,40,1,45.0,N/A (only English)
978913,NYC-Brooklyn,24,1,21,Healthcare,68000.0,68000.0,82,1,36.0,N/A (only English)
486895,NYC-Brooklyn,32,1,16,Transportation,37500.0,37500.0,17,1,32.0,N/A (only English)
993309,Capital Region,77,2,22,Food/Serving,47500.0,47500.0,27,5,36.0,N/A (only English)
822160,NYC-Manhattan,28,1,16,Food/Serving,17200.0,17200.0,57,2,29.0,Well
688526,Central NY,60,1,18,Production,19800.0,19800.0,26,3,51.0,Not well
251789,NYC-Brooklyn,50,2,16,Production,15300.0,15300.0,39,1,42.0,N/A (only English)
270747,NYC-Staten Island,21,2,21,Education,37900.0,37900.0,108,5,37.0,Very well
803928,Western NY,35,2,15,Unemployed,0.0,0.0,23,5,0.0,Well
982454,Long Island,50,2,19,Production,21800.0,21800.0,22,1,47.0,N/A (only English)
609049,NYC-Queens,73,2,17,Office/Admin,21900.0,21900.0,38,1,36.0,N/A (only English)
478974,Long Island,62,2,23,Unemployed,0.0,0.0,52,1,0.0,Not well
308811,NYC-Queens,56,2,15,Transportation,29300.0,29300.0,51,1,37.0,Well
506353,NYC-Brooklyn,48,1,22,Healthcare,184700.0,184700.0,54,4,32.0,N/A (only English)
933491,Mohawk Valley,36,2,16,Sales,10900.0,10900.0,17,5,30.0,N/A (only English)
998951,Westchester,24,1,15,Unemployed,0.0,0.0,54,5,0.0,Very well
902909,Long Island,43,2,16,Healthcare,29700.0,29700.0,42,1,38.0,Not at all
773509,NYC-Queens,18,1,15,Construction,11100.0,11100.0,26,1,44.0,N/A (only English)
225853,NYC-Manhattan,30,2,20,Office/Admin,26700.0,26700.0,30,2,31.0,Very well
380211,NYC-Manhattan,44,2,-1,N/A,0.0,0.0,54,1,0.0,N/A (only English)
994025,NYC-Bronx,43,1,9,Construction,8200.0,8200.0,37,1,35.0,N/A (only English)
813106,Westchester,19,2,19,Construction,9300.0,9300.0,11,1,36.0,N/A (only English)
703777,NYC-Bronx,54,1,18,Office/Admin,33900.0,33900.0,34,2,42.0,N/A (only English)
254156,Capital Region,51,1,17,Food/Serving,26500.0,26500.0,16,5,34.0,N/A (only English)
275194,NYC-Manhattan,21,1,17,Production,17600.0,17600.0,42,5,42.0,N/A (only English)
435404,NYC-Queens,80,2,24,Education,105200.0,105200.0,84,1,42.0,Well
797661,NYC-Brooklyn,23,2,9,Unemployed,0.0,0.0,14,5,0.0,Very well
851539,NYC-Queens,73,2,22,Business/Financial,89200.0,89200.0,34,1,35.0,N/A (only English)
930899,NYC-Manhattan,16,2,16,N/A,0.0,0.0,88,3,0.0,Very well
710732,North Country,75,2,18,Construction,34500.0,34500.0,12,5,35.0,N/A (only English)
531883,NYC-Brooklyn,17,2,18,N/A,0.0,0.0,26,1,0.0,N/A (only English)
499870,Western NY,66,1,16,Transportation,40100.0,40100.0,12,5,38.0,N/A (only English)
362967,NYC-Queens,40,1,15,Office/Admin,15200.0,15200.0,71,5,34.0,N/A (only English)
589445,Mohawk Valley,64,1,16,Production,29000.0,29000.0,16,1,31.0,Very well
285620,NYC-Bronx,42,2,16,Management,42500.0,42500.0,35,3,50.0,N/A (only English)
125760,Western NY,21,1,22,Education,95200.0,95200.0,28,1,25.0,N/A (only English)
127479,NYC-Manhattan,66,1,16,Construction,24800.0,24800.0,68,1,39.0,Very well
208086,Westchester,21,2,21,Healthcare,,38000.0,17,1,47.0,N/A (only English)
870427,Western NY,78,1,16,Construction,16200.0,16200.0,21,5,31.0,N/A (only English)
589722,NYC-Manhattan,19,2,23,Management,53300.0,53300.0,25,1,40.0,N/A (only English)
547055,NYC-Manhattan,47,1,19,Construction,44800.0,44800.0,110,1,43.0,N/A (only English)
998050,NYC-Queens,63,1,16,Sales,33900.0,33900.0,114,1,16.0,N/A (only English)
786166,Western NY,42,1,-1,N/A,0.0,0.0,16,1,0.0,Very well
207958,NYC-Bronx,31,1,16,Sales,28700.0,28700.0,103,1,37.0,N/A (only English)
383657,NYC-Bronx,66,2,20,Sales,40600.0,40600.0,34,5,26.0,N/A (only English)
673983,NYC-Manhattan,68,1,20,Office/Admin,35300.0,35300.0,50,-1,44.0,Not at all
610187,NYC-Manhattan,78,1,17,Construction,29600.0,29600.0,38,3,31.0,N/A (only English)
170098,Capital Region,41,2,-1,N/A,0.0,0.0,19,5,0.0,N/A (only English)
481222,NYC-Manhattan,49,2,22,Office/Admin,48600.0,48600.0,56,5,49.0,N/A (only English)
269804,Long Island,40,2,22,Healthcare,63000.0,63000.0,33,3,30.0,N/A (only English)
845198,Western NY,33,2,-1,N/A,0.0,0.0,18,1,0.0,N/A (only English)
555947,NYC-Brooklyn,65,2,19,Sales,28400.0,28400.0,58,-1,40.0,Very well
780965,Long Island,38,1,15,Construction,21200.0,21200.0,62,5,31.0,N/A (only English)
404697,NYC-Manhattan,44,2,22,Education,98600.0,98600.0,16,1,35.0,N/A (only English)
133235,NYC-Staten Island,42,2,18,Sales,34300.0,34300.0,172,5,37.0,N/A (only English)
980745,NYC-Brooklyn,62,1,16,Sales,54800.0,54800.0,44,5,37.0,N/A (only English)
270963,Westchester,78,1,19,Office/Admin,20000.0,20000.0,31,5,49.0,N/A (only English)
554059,NYC-Brooklyn,59,1,-1,N/A,0.0,0.0,121,5,0.0,Not at all
